rpid,点赞数量,用户,性别,等级,评论内容,发布时间
140741208944,0,乌拉嘿哦,男,5,为啥阉割了 2 mins 25 s,20天前发布
140725010256,0,小乌002,男,5,原理部分没看懂。[笑哭],20天前发布
140724844256,0,wedingblue,保密,5,怎么会出现在我的首页[大哭],20天前发布
140711629312,0,扶若然,男,6,@兔鸢是只小白兔 来学习！,20天前发布
140705262912,0,头有丶冷,男,6,在用这个东西但是不知道原理。太笨了[脱单doge],20天前发布
140693914592,0,猛地掏出一甩棍6,男,6,刚刚看了个用这个变换做的水面效果，回头就给我首页推这个,20天前发布
140681111008,0,我这种人怎么不去死啊,保密,5,其实我认为这视频还是给有一定基础的人看的，最好是学过的人，给自己加深一点理解，不过我认为书上的讲得比他还要深而且全面，这视频能结合一点图像，至于没学过信号与系统的人（反正我不知道你们是真懂还是假懂）,20天前发布
140644491328,0,妈耶怎么办,男,5,完了要长脑子了,20天前发布
140622361248,0,02Ljh,男,4,oier探头,21天前发布
140582176736,0,Frostmourne2234,保密,5,fft算法雀氏流行,21天前发布
140574077488,0,门荒,男,6,上周刚考完dsp[灵魂出窍],21天前发布
140448262384,0,神经衰弱的我决定去死,保密,5,看封面和标题就知道是傅立叶,22天前发布
140116214336,0,圣堂刀客,保密,6,[滑稽]讲到函数瞬间睡着,24天前发布
140082310944,0,鱼汤有刺,保密,4,我一个艺术生怎么刷到的[热词系列_知识增加],24天前发布
140062567568,0,TarTarSauce_1527,男,5,关于我为什么会变成发烧友，这事还要从原子弹说起…,25天前发布
140020580704,0,深空寺,保密,6,还是更希望了解公式的推导,25天前发布
139980004880,0,大帝带我躺飞,保密,4,dsp挂了呜呜,25天前发布
139912645968,0,耐迪达克,保密,5,现在是小波时代,26天前发布
139893615168,0,K0moreb1_,男,5,标题看成FTL技术改变世界[笑哭],26天前发布
139838109264,0,lxjfxh,保密,4,FFT——OIer永远的噩梦[灵魂出窍],26天前发布
139821505344,0,胖虎虎的胖虎,男,5,真好啊......新算法,26天前发布
139784373328,0,冲浪检查长,保密,6,为什么你们这些讲fft的up全都讲的好图也画的好[打call],27天前发布
139755616496,0,透き通る夢を見ていた,男,6,有毒，昨天才和同学交流这个，怎么今天就直接刷到了[灵魂出窍],27天前发布
139657388480,0,世间宜假不宜真,保密,4,想起傅里叶就头疼 我讨厌姓傅的[大笑],27天前发布
139630172128,0,橘子橘子我来啦,男,5,这不就是列竖式吗[辣眼睛],27天前发布
139609586864,0,木旦不但,保密,5,离谱 刚在课上学了 下了课就在首页看到了,28天前发布
139585876864,0,浪夏mei,保密,5,想起了痛苦的回忆,28天前发布
139576721408,0,李李ookk,保密,5,见一次收藏一次,28天前发布
139561692896,0,丰饶之月,保密,6,苏联反黑站巡逻中[莞儿睡不醒_巡逻中],28天前发布
139560995760,0,天朝吊丝,保密,4,[跪了]我为什么要点开这个视频,28天前发布
139545185136,0,安艺伦也中山分也,保密,5,完全听不懂[大哭],28天前发布
139512473088,0,Delver21,保密,6,科普视频夹杂这么多私货  差评,28天前发布
139458395712,0,askakai,保密,3,大學時期超級怕傅立葉變換，直到現在我還不理解這是什麼。,28天前发布
139449651808,0,神店浮尸,保密,4,@有话说不出来_ @-苹果糖- @落叶不丶落 @不当白兰地,29天前发布
139403073968,0,爱吃瓜的幽幽子,男,5,g,29天前发布
139393349296,0,偶尔想想倩倩,男,6,[热词系列_芜湖起飞]在首页刷到了,29天前发布
139391934736,0,Tupolevbureau,男,5,fft啊hhhhhh时域和频域的变换各种频谱图 光谱图 都可以算是傅里叶变换的结果吧,29天前发布
139354647744,0,火蜜挑,男,6,快速傅里叶变换,29天前发布
139350510608,0,于正洋HANA,男,5,事实上，英伟达显卡计算傅里叶变换也有专门的CuFFT库,29天前发布
139348029872,0,平_凡_之_路,保密,4,能翻译成中文就更好啦！,29天前发布
139336371920,0,CybeCommunist,保密,4,等复习完dsp再来看[妙啊],29天前发布
139325628896,0,x1a0kr,男,5,fft oier的噩梦,29天前发布
139324852896,0,贝拉Kira小男友,保密,6,学数1的时候会浅学一点级数的傅里叶展开，仅仅是浅学都能感受它的伟大,29天前发布
139321765552,0,18318823617_bili,保密,3,看到2/3，我要给这个视频点100w个赞！！,29天前发布
139315863024,0,亚里不士多德,保密,5,你为什么不在我学dsp的时候发这个视频,29天前发布
139312316608,0,流木追风,男,5,看到傅里叶变换中的奇偶分解，我突然想到了太极中的阴中有阳，阳中有阴。不知道会不会有朝一日，易经的知识能够以现代科学的方式发扬光大。,29天前发布
139306717408,0,雨竹,保密,5,法法塔~,29天前发布
139300659344,0,KSCN硫氰化钾,保密,5,@长颈鹿是动物,29天前发布
139295141280,0,绝世老饕,保密,5,首先是需要一组正交完备三角函数集来作为这个n维空间的基，然后用这些基表示任何一个函数，又因为模拟信号本身是连续的，实验用傅里叶变换就是用不同的频率的三角函数与之相乘得到的每一个点的非零解，看完这个视频终于能理解一点傅里叶变换了[大哭],30天前发布
139269713600,0,奇怪的id增加了,保密,4,指数收敛项就来了,30天前发布
139257940784,0,SUBTLABLE,保密,5,草3b1b和Ve梦幻联动,30天前发布
139249796128,0,云儿亲亲,男,5,有没有搞信号处理的小伙伴,30天前发布
139237453632,0,Shigure_VRC,男,6,当看到开头讲了一大段貌似毫不相关的故事而想退出的时候，建议继续看下去，然后就会发现 开头的故事把傅里叶变换代到了一个非常容易加深理解的背景里另外字幕的水平有待提高，看字幕感觉很奇怪的时候可以看看弹幕，有许多人指出了翻译中的错误,30天前发布
139233580144,0,书到用时方恨少呀,男,4,离散傅里叶变换难道是数字计算机发明出来的方法后才提出来的吗？如果不是，那离散傅里叶变换啥时候提出来的呢？那又是为了解决啥问题提出来的呢？我的猜想：是不是因为傅里叶变换需要原函数，但我们现实生活中很多时候没有原函数只有波形，所以只有通过波形采样，然后人工通过离散傅里叶变换来算出对应的频域，所以离散傅里叶变换是现实生活中傅里叶变换的计算方法。所以离散傅里叶变换不是为数字信号提出的，所以离散傅里叶变换和计算机的发明没有关系。我不知道我想的对不对,30天前发布
139226972480,1,jsdjjs,保密,6,能不能把私货去掉，好好打科普里面看着美国立牌坊太恶心了🤢,30天前发布
139226108992,0,我送君一死,保密,5,需要了解的小伙伴，可以看看复变函数，数字信号处理，信号系统，matlab,30天前发布
139223703984,0,王成哈哈,保密,4,这不就个函数吗。了解后[灵魂出窍][灵魂出窍],30天前发布
139220355680,0,辰涯,女,6,我的评价是顶级原理讲的最清楚的视频,30天前发布
139212613088,1,何止两三天,男,3,评论区知识含量超标了,30天前发布
139197487152,0,Dark不必,保密,6,前面的弹幕真是恶臭啊,30天前发布
139193200208,0,ikalishinji丶,保密,6,高斯模糊是不是和这个算法有关啊,30天前发布
139191912496,0,chickenlii,保密,6,有用可太有用了，算可太难算了,30天前发布
139181141168,0,hhhkh呀,保密,5,这个算法和赫夫曼树一样神奇,30天前发布
139181057728,0,hhhkh呀,保密,5,快速傅里叶变换，我靠我刚刚考完数字信号处理,30天前发布
139176960944,0,秋月绫乃Officer,保密,5,为什么他管data念“哒塔”啊,30天前发布
139169910832,0,RAWR小怪獸,保密,5,//www.bilibili.com/video/BV1NE411E7jY/?share_source=copy_web,30天前发布
139161910384,1,文大牛塔塔开,保密,5,b站对于挂科生还是有点不礼貌[无语],30天前发布
139151798656,0,爱神不出三不改名,男,5,高中生已经吓niao了[妙啊],30天前发布
139151720784,0,该工作了,男,5,学这玩意差点要了我的命,30天前发布
139145619728,0,猫猫头叁号,保密,5,FFT？快速傅立叶变换？,30天前发布
139140566880,0,贰零贰陆零Zi,保密,6,弃核的国家什么下场有史为鉴[脱单doge],31天前发布
139139093776,0,RocketVVVV,保密,6,[笑哭]考研必考,31天前发布
139136466720,0,路过丶阿斯,保密,5,刚画完蝶形图[热词系列_知识增加],31天前发布
139134912128,0,朔雪12138,男,6,所谓音频采样率就是从波长上限和下限之间进行等分的数量吗[热词系列_知识增加],31天前发布
139130975728,0,老板来盒绿箭,男,5,给我推这个是因为我的头像吗？？？,31天前发布
139128154032,0,请勿反复使用L,男,6,傅立叶，测试信号都要学的,31天前发布
139126423200,0,言书羽,保密,5,牛逼,31天前发布
139123567984,0,Ne禄,保密,5,刚考完就给我推是吧[生气][生气][生气],31天前发布
139123138224,0,水木xiaoxiao,男,4,哥哥们，最后那个图像压缩，颜色和亮度怎么操作的，颜色的相位是怎么做到的[大哭]，有没有好心人能不能教教孩子[抓狂],31天前发布
139120578304,0,流萤天下,男,5,啥时候讲讲希尔伯特变换，搭起了时频分析的桥梁。,31天前发布
139119324816,0,暮光闪闪Twilightxxx,保密,5,傅里叶级数,31天前发布
139118666992,0,古河渚gz,男,6,傅里叶变换有多重要？简单来说就是你拿在手上用来看b站的东西，时时刻刻都在进行着无数次傅里叶变换,31天前发布
139116877216,0,呵呵哈哈啦啦2,保密,5,<数字信号处理>,31天前发布
139115050480,0,Splay28,男,6,标题一眼长寿算法,31天前发布
139111958416,0,爱枝江二宝,保密,5,我超！,31天前发布
139110590048,0,LutetZY,男,6,地物的妙用[doge],31天前发布
139110442128,0,你快跑起来,男,3,高校挂科领导者傅里叶,31天前发布
139110358064,0,LiguoBili,男,5,综合征不是综合症,31天前发布
139107872512,0,UP主的UP主,男,6,拉普拉斯整个活,31天前发布
139106288064,0,JOE_B1DEN,男,5,傅里叶真的是神，那个时候没有3d动画ppt也没有可以演示的计算机，凭脑子能想出这东西，简直了,31天前发布
139103735392,0,龍卷凨,男,5,快速傅里叶，算法必修课,31天前发布
139103619808,0,变美变富变优秀,保密,4,傅里叶 拉普拉斯 Z变[OK],31天前发布
139102538960,0,初中数学题,男,5,👍,31天前发布
139102246848,0,冷魚,男,6,为啥这么多蠢货不愿意好好听，死命在弹幕里找存在感问正片啥时候开始说逐渐脱离标题你就这么没点耐心好好学点东西？,31天前发布
139100123040,0,多吉米克的伯爵,保密,5,dsp,31天前发布
139096944944,0,金三shine,保密,5,从头到尾看完的来点个赞,31天前发布
139094763200,0,zeutd,保密,5,卧槽，傅里叶,31天前发布
139094474176,0,恶作剧の心,男,4,听不懂,31天前发布
139091294176,0,e元电荷,男,5,test,31天前发布
139086574880,0,竹xy,保密,5,。。今天考试考FFT,31天前发布
139086557456,0,青凝银烁,女,5,快速傅里叶变换，唯一一个把我学的发出苦笑的东西,31天前发布
139085879760,0,知乎科技,保密,5,我觉得吧  yyds,31天前发布
139085590832,0,今天也想搞钱,保密,5,Simulink,31天前发布
139083252384,0,IcaroRaven,保密,5,高斯：啊？这玩意儿居然有用吗？[哦呼]......[辣眼睛]你们在尝试一些很新的东西[辣眼睛],31天前发布
139082962272,0,不想取名字啊zzz,保密,5,学了没懂，但是用了,31天前发布
139082214784,0,豹鲨微蜷曲,保密,6,电子信息工程来了，DSP不能挂,31天前发布
139082087312,0,柳江_鹤_,男,5,想起来被数字信号处理支配的恐惧[再见],31天前发布
139081090144,0,zkonl,保密,5,愿世上的爱苏病都随它解体，分久必合合久必分嘛[打call],31天前发布
139076204384,0,Anderson_Chaos,保密,5,我这边内部用的FFT比开源的最快FFT还要快[呲牙][呲牙],31天前发布
139075855664,0,ACER-WOWER,保密,5,小学毕业 尝试看懂[doge],31天前发布
139075485024,0,翻斗花园胡爷爷,保密,4,傅里叶级数是神，但泰勒级数也应该有它的一席之地[委屈],31天前发布
139073474240,0,种苹果树的,男,5,各位现在用到傅里叶变换的地方基本都是电信号，也就是时域和频域的转换，但是光学上也引入了这个概念，但是我们用的是空域与频域的转换，由此，光学才从传统光学正式进入了信息时代[脱单doge],31天前发布
139070080256,0,小扎卡耶夫,男,6,通信人狂喜，快速傅里叶变化yyds,31天前发布
139069880176,0,你装个der呀,男,3,事实证明科学是第一生产力。,31天前发布
139066604352,0,丨行走在云端丨,男,5,下午考DSP[hanser_痛哭],31天前发布
139065278240,0,辍星者,男,5,我的印像中是偶数项和奇数项好像有个什么规律,31天前发布
139061541904,0,yjjkkk106,保密,4,下学期学数字信号处理了[笑哭],31天前发布
139061002112,0,红心咖啡_Official,男,5,dsp的基础,31天前发布
139060432352,0,张weighPLUS,男,5,《数字信号处理》,31天前发布
139052152752,0,chemicalmechanic,保密,2,么么哒 [鼓掌] 晚安 [傲娇],31天前发布
139048536272,0,李萱萱jie,男,5,主页推荐的，可是我看不懂,31天前发布
139047822608,0,bili_5662042836,保密,5,傅里叶一生之敌[跪了],31天前发布
139042874176,0,妖精Cory,保密,4,怎么又是高斯[doge]太逆天了[脸红],31天前发布
139040673632,0,玉米钻头,男,5,测 复习dsp时候看到这个视频,31天前发布
139040033552,0,冯山里,保密,4,？？？,31天前发布
139035721008,0,枨锿,保密,5,傅立叶真的是神，可以在任何地方用到，如果你愿意的话,31天前发布
139029061840,0,西安的阿丸,男,6,中间讲算法原理那块  简直是听天书 但是其他都明白了,31天前发布
139029061840,0,西安的阿丸,男,6,中间讲算法原理那块  简直是听天书 但是其他都明白了,31天前发布
139028450176,0,delakelo,男,6,一个好的故事,31天前发布
139027846896,0,燕窝里的企鹅,男,6,很有意思,31天前发布
139024117584,0,是一路向北,保密,4,离散对周期[doge],31天前发布
139022506416,0,crawlinginmud,保密,6,这个评论区都是高学历人才嘛,31天前发布
139018168976,0,Hellvilleshine,保密,5,昨天刚学完傅里叶变换就刷到这视频😨,31天前发布
139013331520,0,Tetris萌新,保密,6,大学复变函数和积分变换考了几次才过[笑哭],31天前发布
139013137936,0,58607689228_bili,保密,4,我太看得起自己了。。。,31天前发布
139008841728,0,蕾丝堡垒,保密,5,先三连了，我的超人,31天前发布
139000865456,0,Atlker,保密,6,最喜欢的频道[脱单doge],31天前发布
138999767472,0,觉悟的老韭菜,保密,4,谁能告诉我高斯和欧拉啥关系,31天前发布
138990909472,0,粗毛羊CH,男,6,前言才说了五分钟弹幕就没有耐心了，是不是短视频看多了看不得长视频？,32天前发布
138987346288,0,-万象-更新-,男,4,太棒了我正学着呢，及时雨！！！感动,32天前发布
138984303840,1,wahoo哇呼,保密,3,我逐渐看不懂评论区了[酸了],32天前发布
138983968352,0,强力,保密,6,[嗑瓜子]更快点，落后油管太多了,32天前发布
138981880928,0,或退裙业葬君,男,6,拼命觉得美国守信、和平、美好，才是恶心,32天前发布
138981364288,0,結城明日奈゜゜,男,6,11,32天前发布
138971021184,0,StaticStasis静船,保密,5,傅里叶你是我的神,32天前发布
138970342496,0,Pauli_Pu,保密,6,非常好的科普视频,32天前发布
138957815552,0,小木曾刹那,保密,6,高斯神中神,32天前发布
138957725168,0,迪谟斯,保密,6,高斯yyds [笑哭],32天前发布
138957672928,0,泊在荆中戏水,男,5,失踪人口回归[打call],32天前发布
138955722256,0,DLL_Bili,保密,6,Transformed The World翻译成改变世界不太恰当吧,32天前发布
138955268192,0,方天茶几,男,6,建议每人都学习学习,32天前发布
138954010656,0,EequalMcsquare,保密,5,看到开头，这期还讲历史，真不错。看到结尾：还得是你啊高斯，高斯nb,32天前发布
138953433408,0,潮升阶,男,6,梦回数值分析课堂,32天前发布
138950687232,0,迪谟斯,保密,6,高斯肯定是穿越来的，为了肯定爱因斯坦的贡献所以才偷偷塞进了手稿，本来打算身后烧掉，又被挖了出来。,32天前发布
138949002272,0,镜影映照,男,6,爷爷，你关注的字幕组终于翻译好了,32天前发布
138948057280,0,拆拆二世,保密,5,数字图像处理入门技术[doge],32天前发布
138947009168,0,西瓜橙子杀手,保密,5,终于更新了，学信号的之前看了一遍没看懂[大哭],32天前发布
138946707936,0,闪电巨魔,保密,5,高斯和傅里叶，数学上的神。[打call],32天前发布
138945904320,0,EDGUziGG,男,5,高斯好猛,32天前发布
138945736912,0,刀刀爱叉叉,男,6,解释的真好！学习了,32天前发布
138945697808,0,友人的咖啡,男,5,快速傅里叶变换,32天前发布
138945305168,0,河童KappaTech,男,6,又是咱们爷几个,32天前发布
138945160992,0,NBSP空格,保密,6,栗子包 = 粒子包,32天前发布
138944694848,0,sober-yang,男,5,ee专业绕不开的坎,32天前发布
138941834928,0,红红火火恍恍惚惚忐忐忑忑吞吞吐吐,男,5,热乎的,32天前发布
138940826016,0,干脆面wdza,保密,6,讲的真清楚,32天前发布
138940351072,0,littleZ_meow,保密,5,学了好久，就是学不会优化,32天前发布
138940190064,0,ESharkie,保密,5,我一个音乐人听得格外熟悉,32天前发布
138940182640,0,AC说要有光,保密,5,早安，顺便第一个三连了[tv_鬼脸],32天前发布
139197487152,0,Dark不必,保密,6,前面的弹幕真是恶臭啊,30天前发布
138990909472,0,粗毛羊CH,男,6,前言才说了五分钟弹幕就没有耐心了，是不是短视频看多了看不得长视频？,32天前发布
139056056512,0,吉吉尼尼,保密,5,“在2020年，拜登政府恢复了核透明度——这是一个民主国家核问责制的胜利。” 笑死，知道多少就能让美国削减军备了嘛？ 就能掩盖美国做了最多的海洋核试验了吗？美国能为自己核试验的代价了嘛？,31天前发布
